filepath,filetype,sample_rate,duration_sec,instrument_label
input\full\Kalleleng_audios\Kalleleng_audios\Bnt_Kalleleng_171_P1_N7-G5_S2.mp3,.mp3,44100,1.436734693877551,Kalleleng
input\full\Kalleleng_audios\Kalleleng_audios\Bnt_Kalleleng_171_P1_N8-A5_S1.mp3,.mp3,44100,1.619591836734694,Kalleleng
input\full\Kalleleng_audios\Kalleleng_audios\Bnt_Kalleleng_171_P1_N8-A5_S2.mp3,.mp3,44100,1.6979591836734693,Kalleleng
input\full\Kalleleng_audios\Kalleleng_audios\Bnt_Kalleleng_171_P1_N9-C6_S1.mp3,.mp3,44100,1.6457142857142857,Kalleleng
input\full\Kalleleng_audios\Kalleleng_audios\Bnt_Kalleleng_171_P1_N9-C6_S2.mp3,.mp3,44100,1.4106122448979592,Kalleleng
input\full\Kalleleng_audios\Kalleleng_audios\Bnt_Kalleleng_57_P1_N1-G4_S1.mp3,.mp3,44100,2.089795918367347,Kalleleng
input\full\Kalleleng_audios\Kalleleng_audios\Bnt_Kalleleng_57_P1_N10-D#5_S1.mp3,.mp3,44100,2.403265306122449,Kalleleng
input\full\Kalleleng_audios\Kalleleng_audios\Bnt_Kalleleng_57_P1_N2-A4_S1.mp3,.mp3,44100,1.5412244897959184,Kalleleng
input\full\Kalleleng_audios\Kalleleng_audios\Bnt_Kalleleng_57_P1_N3-B4_S1.mp3,.mp3,44100,1.6979591836734693,Kalleleng
input\full\Kalleleng_audios\Kalleleng_audios\Bnt_Kalleleng_57_P1_N4-C5_S1.mp3,.mp3,44100,1.6457142857142857,Kalleleng
input\full\Kalleleng_audios\Kalleleng_audios\Bnt_Kalleleng_57_P1_N5-D5_S1.mp3,.mp3,44100,1.7763265306122449,Kalleleng
input\full\Kalleleng_audios\Kalleleng_audios\Bnt_Kalleleng_57_P1_N6-G5_S1.mp3,.mp3,44100,2.0114285714285716,Kalleleng
input\full\Kalleleng_audios\Kalleleng_audios\Bnt_Kalleleng_57_P1_N7-A5_S1.mp3,.mp3,44100,1.619591836734694,Kalleleng
input\full\Kalleleng_audios\Kalleleng_audios\Bnt_Kalleleng_57_P1_N8-B5_S1.mp3,.mp3,44100,2.0375510204081633,Kalleleng
input\full\Kalleleng_audios\Kalleleng_audios\Bnt_Kalleleng_57_P1_N9-C#6_S1.mp3,.mp3,44100,1.7763265306122449,Kalleleng
input\full\Kalilang_audios\Kalilang_audios\ILGN_MTSG_Kalilang_N1_P1_S1.mp3,.mp3,44100,1.123265306122449,Kalilang
input\full\Kalilang_audios\Kalilang_audios\ILGN_MTSG_Kalilang_N1_P1_S2.mp3,.mp3,44100,0.8620408163265306,Kalilang
input\full\Kalilang_audios\Kalilang_audios\ILGN_MTSG_Kalilang_N1_P1_S3.mp3,.mp3,44100,1.0448979591836736,Kalilang
input\full\Kalilang_audios\Kalilang_audios\ILGN_MTSG_Kalilang_N1_P1_S4.mp3,.mp3,44100,1.0187755102040816,Kalilang
input\full\Kalilang_audios\Kalilang_audios\ILGN_MTSG_Kalilang_N1_P1_S5.mp3,.mp3,44100,1.253877551020408,Kalilang
input\full\Kalilang_audios\Kalilang_audios\ILGN_MTSG_Kalilang_N2_P1_S1.mp3,.mp3,44100,1.123265306122449,Kalilang
input\full\Kalilang_audios\Kalilang_audios\ILGN_MTSG_Kalilang_N2_P1_S2.mp3,.mp3,44100,1.1493877551020408,Kalilang
input\full\Kalilang_audios\Kalilang_audios\ILGN_MTSG_Kalilang_N2_P1_S3.mp3,.mp3,44100,1.1755102040816328,Kalilang
input\full\Kalilang_audios\Kalilang_audios\ILGN_MTSG_Kalilang_N2_P1_S4.mp3,.mp3,44100,1.123265306122449,Kalilang
input\full\Kalilang_audios\Kalilang_audios\ILGN_MTSG_Kalilang_N3_P1_S1.mp3,.mp3,44100,1.3322448979591837,Kalilang
input\full\Kalilang_audios\Kalilang_audios\ILGN_MTSG_Kalilang_N3_P1_S2.mp3,.mp3,44100,1.1493877551020408,Kalilang
input\full\Kalilang_audios\Kalilang_audios\ILGN_MTSG_Kalilang_N3_P1_S3.mp3,.mp3,44100,1.1755102040816328,Kalilang
input\full\Kalilang_audios\Kalilang_audios\ILGN_MTSG_Kalilang_N3_P1_S4.mp3,.mp3,44100,1.28,Kalilang
input\full\Kalilang_audios\Kalilang_audios\ILGN_MTSG_Kalilang_N3_P1_S5.mp3,.mp3,44100,1.3322448979591837,Kalilang
input\full\Kalilang_audios\Kalilang_audios\ILGN_MTSG_Kalilang_N3_P1_S6.mp3,.mp3,44100,1.253877551020408,Kalilang
input\full\Kalilang_audios\Kalilang_audios\ILGN_MTSG_Kalilang_N3_P1_S7.mp3,.mp3,44100,1.253877551020408,Kalilang
input\full\Kalilang_audios\Kalilang_audios\ILGN_MTSG_Kalilang_N3_P1_S8.mp3,.mp3,44100,0.966530612244898,Kalilang
input\full\Kalilang_audios\Kalilang_audios\ILGN_MTSG_Kalilang_N4_P1_S1.mp3,.mp3,44100,1.253877551020408,Kalilang
input\full\Kalilang_audios\Kalilang_audios\ILGN_MTSG_Kalilang_N4_P1_S2.mp3,.mp3,44100,1.0971428571428572,Kalilang
input\full\Kalilang_audios\Kalilang_audios\ILGN_MTSG_Kalilang_N4_P1_S3.mp3,.mp3,44100,1.123265306122449,Kalilang
input\full\Kalilang_audios\Kalilang_audios\ILGN_MTSG_Kalilang_N4_P1_S4.mp3,.mp3,44100,1.2016326530612245,Kalilang
input\full\Kalilang_audios\Kalilang_audios\ILGN_MTSG_Kalilang_N4_P1_S5.mp3,.mp3,44100,1.2016326530612245,Kalilang
input\full\Kalilang_audios\Kalilang_audios\ILGN_MTSG_Kalilang_N4_P1_S6.mp3,.mp3,44100,0.9404081632653061,Kalilang
input\full\Kalilang_audios\Kalilang_audios\ILGN_MTSG_Kalilang_N5_P1_S1.mp3,.mp3,44100,1.4106122448979592,Kalilang
input\full\Kalilang_audios\Kalilang_audios\ILGN_MTSG_Kalilang_N5_P1_S2.mp3,.mp3,44100,1.3583673469387756,Kalilang
input\full\Kalilang_audios\Kalilang_audios\ILGN_MTSG_Kalilang_N5_P1_S3.mp3,.mp3,44100,1.28,Kalilang
input\full\Kalilang_audios\Kalilang_audios\ILGN_MTSG_Kalilang_N5_P1_S4.mp3,.mp3,44100,1.28,Kalilang
input\full\Kalilang_audios\Kalilang_audios\ILGN_MTSG_Kalilang_N6_P1_S1.mp3,.mp3,44100,1.619591836734694,Kalilang
input\full\Kalilang_audios\Kalilang_audios\ILGN_MTSG_Kalilang_N6_P1_S2.mp3,.mp3,44100,1.3583673469387756,Kalilang
input\full\Kalilang_audios\Kalilang_audios\ILGN_MTSG_Kalilang_N6_P1_S3.mp3,.mp3,44100,1.3322448979591837,Kalilang
input\full\Kalilang_audios\Kalilang_audios\ILGN_MTSG_Kalilang_N6_P1_S4.mp3,.mp3,44100,1.4106122448979592,Kalilang
input\full\Kalilang_audios\Kalilang_audios\ILGN_MTSG_Kalilang_N6_P1_S5.mp3,.mp3,44100,1.3583673469387756,Kalilang
input\full\Kalilang_audios\Kalilang_audios\ILGN_MTSG_Kalilang_N6_P1_S6.mp3,.mp3,44100,1.3322448979591837,Kalilang
input\full\Kalilang_audios\Kalilang_audios\ILGN_MTSG_Kalilang_PIECE1_DakelKaGeynawaKu.mp3,.mp3,44100,51.095510204081634,Kalilang
input\full\Kaleleng_audios\Kaleleng_audios\Bnt_Kalleleng_114_P1_N1-A#3_S1.mp3,.mp3,44100,2.9257142857142857,Kaleleng
input\full\Kaleleng_audios\Kaleleng_audios\Bnt_Kalleleng_114_P1_N1-A#3_S2.mp3,.mp3,44100,1.593469387755102,Kaleleng
input\full\Kaleleng_audios\Kaleleng_audios\Bnt_Kalleleng_114_P1_N10-A5_S1.mp3,.mp3,44100,1.750204081632653,Kaleleng
input\full\Kaleleng_audios\Kaleleng_audios\Bnt_Kalleleng_114_P1_N2-D#4_S1.mp3,.mp3,44100,1.7240816326530612,Kaleleng
input\full\Kaleleng_audios\Kaleleng_audios\Bnt_Kalleleng_114_P1_N3-E4_S1.mp3,.mp3,44100,1.933061224489796,Kaleleng
input\full\Kaleleng_audios\Kaleleng_audios\Bnt_Kalleleng_114_P1_N3-E4_S2.mp3,.mp3,44100,1.906938775510204,Kaleleng
input\full\Kaleleng_audios\Kaleleng_audios\Bnt_Kalleleng_114_P1_N4-G4_S1.mp3,.mp3,44100,1.5412244897959184,Kaleleng
input\full\Kaleleng_audios\Kaleleng_audios\Bnt_Kalleleng_114_P1_N4-G4_S2.mp3,.mp3,44100,1.8808163265306121,Kaleleng
input\full\Kaleleng_audios\Kaleleng_audios\Bnt_Kalleleng_114_P1_N5-A4_S1.mp3,.mp3,44100,1.5673469387755101,Kaleleng
input\full\Kaleleng_audios\Kaleleng_audios\Bnt_Kalleleng_114_P1_N6-C5_S1.mp3,.mp3,44100,1.8285714285714285,Kaleleng
input\full\Kaleleng_audios\Kaleleng_audios\Bnt_Kalleleng_114_P1_N7-D#5_S1.mp3,.mp3,44100,1.750204081632653,Kaleleng
input\full\Kaleleng_audios\Kaleleng_audios\Bnt_Kalleleng_114_P1_N8-F5_S1.mp3,.mp3,44100,0.966530612244898,Kaleleng
input\full\Kaleleng_audios\Kaleleng_audios\Bnt_Kalleleng_114_P1_N8-F5_S2.mp3,.mp3,44100,0.966530612244898,Kaleleng
input\full\Kaleleng_audios\Kaleleng_audios\Bnt_Kalleleng_114_P1_N9-F#5_S1.mp3,.mp3,44100,1.4106122448979592,Kaleleng
input\full\Kaleleng_audios\Kaleleng_audios\Bnt_Kalleleng_171_P1_N1-E4_S1.mp3,.mp3,44100,1.3844897959183673,Kaleleng
input\full\Kaleleng_audios\Kaleleng_audios\Bnt_Kalleleng_171_P1_N1-E4_S2.mp3,.mp3,44100,1.4106122448979592,Kaleleng
input\full\Kaleleng_audios\Kaleleng_audios\Bnt_Kalleleng_171_P1_N10-D5_S1.mp3,.mp3,44100,1.3322448979591837,Kaleleng
input\full\Kaleleng_audios\Kaleleng_audios\Bnt_Kalleleng_171_P1_N10-D5_S2.mp3,.mp3,44100,1.0710204081632653,Kaleleng
input\full\Kaleleng_audios\Kaleleng_audios\Bnt_Kalleleng_171_P1_N2-G#4_S1.mp3,.mp3,44100,1.3844897959183673,Kaleleng
input\full\Kaleleng_audios\Kaleleng_audios\Bnt_Kalleleng_171_P1_N2-G#4_S2.mp3,.mp3,44100,1.436734693877551,Kaleleng
input\full\Kaleleng_audios\Kaleleng_audios\Bnt_Kalleleng_171_P1_N3-A4_S1.mp3,.mp3,44100,1.28,Kaleleng
input\full\Kaleleng_audios\Kaleleng_audios\Bnt_Kalleleng_171_P1_N3-A4_S2.mp3,.mp3,44100,1.28,Kaleleng
input\full\Kaleleng_audios\Kaleleng_audios\Bnt_Kalleleng_171_P1_N4-B4_S1.mp3,.mp3,44100,1.2277551020408164,Kaleleng
input\full\Kaleleng_audios\Kaleleng_audios\Bnt_Kalleleng_171_P1_N4-B4_S2.mp3,.mp3,44100,1.2016326530612245,Kaleleng
input\full\Kaleleng_audios\Kaleleng_audios\Bnt_Kalleleng_171_P1_N5-C#5_S1.mp3,.mp3,44100,1.1493877551020408,Kaleleng
input\full\Kaleleng_audios\Kaleleng_audios\Bnt_Kalleleng_171_P1_N5-C#5_S2.mp3,.mp3,44100,1.0448979591836736,Kaleleng
input\full\Kaleleng_audios\Kaleleng_audios\Bnt_Kalleleng_171_P1_N5-D5_S1.mp3,.mp3,44100,1.1755102040816328,Kaleleng
input\full\Kaleleng_audios\Kaleleng_audios\Bnt_Kalleleng_171_P1_N6-E5_S1.mp3,.mp3,44100,1.436734693877551,Kaleleng
input\full\Kaleleng_audios\Kaleleng_audios\Bnt_Kalleleng_171_P1_N6-E5_S2.mp3,.mp3,44100,1.4889795918367348,Kaleleng
input\full\Kaleleng_audios\Kaleleng_audios\Bnt_Kalleleng_171_P1_N7-G5_S1.mp3,.mp3,44100,1.4628571428571429,Kaleleng
input\full\Kaleleng_audios\Kaleleng_audios\Bnt_Kalleleng_171_P1_N7-G5_S2.mp3,.mp3,44100,1.436734693877551,Kaleleng
input\full\Kaleleng_audios\Kaleleng_audios\Bnt_Kalleleng_171_P1_N8-A5_S1.mp3,.mp3,44100,1.619591836734694,Kaleleng
input\full\Kaleleng_audios\Kaleleng_audios\Bnt_Kalleleng_171_P1_N8-A5_S2.mp3,.mp3,44100,1.6979591836734693,Kaleleng
input\full\Kaleleng_audios\Kaleleng_audios\Bnt_Kalleleng_171_P1_N9-C6_S1.mp3,.mp3,44100,1.6457142857142857,Kaleleng
input\full\Kaleleng_audios\Kaleleng_audios\Bnt_Kalleleng_171_P1_N9-C6_S2.mp3,.mp3,44100,1.4106122448979592,Kaleleng
input\full\Kaleleng_audios\Kaleleng_audios\Bnt_Kalleleng_57_P1_N1-G4_S1.mp3,.mp3,44100,2.089795918367347,Kaleleng
input\full\Kaleleng_audios\Kaleleng_audios\Bnt_Kalleleng_57_P1_N10-D#5_S1.mp3,.mp3,44100,2.403265306122449,Kaleleng
input\full\Kaleleng_audios\Kaleleng_audios\Bnt_Kalleleng_57_P1_N2-A4_S1.mp3,.mp3,44100,1.5412244897959184,Kaleleng
input\full\Kaleleng_audios\Kaleleng_audios\Bnt_Kalleleng_57_P1_N3-B4_S1.mp3,.mp3,44100,1.6979591836734693,Kaleleng
input\full\Kaleleng_audios\Kaleleng_audios\Bnt_Kalleleng_57_P1_N4-C5_S1.mp3,.mp3,44100,1.6457142857142857,Kaleleng
input\full\Kaleleng_audios\Kaleleng_audios\Bnt_Kalleleng_57_P1_N5-D5_S1.mp3,.mp3,44100,1.7763265306122449,Kaleleng
input\full\Kaleleng_audios\Kaleleng_audios\Bnt_Kalleleng_57_P1_N6-G5_S1.mp3,.mp3,44100,2.0114285714285716,Kaleleng
input\full\Kaleleng_audios\Kaleleng_audios\Bnt_Kalleleng_57_P1_N7-A5_S1.mp3,.mp3,44100,1.619591836734694,Kaleleng
input\full\Kaleleng_audios\Kaleleng_audios\Bnt_Kalleleng_57_P1_N8-B5_S1.mp3,.mp3,44100,2.0375510204081633,Kaleleng
input\full\Kaleleng_audios\Kaleleng_audios\Bnt_Kalleleng_57_P1_N9-C#6_S1.mp3,.mp3,44100,1.7763265306122449,Kaleleng
input\full\Kalaleng_audios\Kalaleng_audios\Bnt_Kalleleng_114_P1_N1-A#3_S1.mp3,.mp3,44100,2.9257142857142857,Kalaleng
input\full\Kalaleng_audios\Kalaleng_audios\Bnt_Kalleleng_114_P1_N1-A#3_S2.mp3,.mp3,44100,1.593469387755102,Kalaleng
input\full\Kalaleng_audios\Kalaleng_audios\Bnt_Kalleleng_114_P1_N10-A5_S1.mp3,.mp3,44100,1.750204081632653,Kalaleng
input\full\Kalaleng_audios\Kalaleng_audios\Bnt_Kalleleng_114_P1_N2-D#4_S1.mp3,.mp3,44100,1.7240816326530612,Kalaleng
input\full\Kalaleng_audios\Kalaleng_audios\Bnt_Kalleleng_114_P1_N3-E4_S1.mp3,.mp3,44100,1.933061224489796,Kalaleng
input\full\Kalaleng_audios\Kalaleng_audios\Bnt_Kalleleng_114_P1_N3-E4_S2.mp3,.mp3,44100,1.906938775510204,Kalaleng
input\full\Kalaleng_audios\Kalaleng_audios\Bnt_Kalleleng_114_P1_N4-G4_S1.mp3,.mp3,44100,1.5412244897959184,Kalaleng
input\full\Kalaleng_audios\Kalaleng_audios\Bnt_Kalleleng_114_P1_N4-G4_S2.mp3,.mp3,44100,1.8808163265306121,Kalaleng
input\full\Kalaleng_audios\Kalaleng_audios\Bnt_Kalleleng_114_P1_N5-A4_S1.mp3,.mp3,44100,1.5673469387755101,Kalaleng
input\full\Kalaleng_audios\Kalaleng_audios\Bnt_Kalleleng_114_P1_N6-C5_S1.mp3,.mp3,44100,1.8285714285714285,Kalaleng
input\full\Kalaleng_audios\Kalaleng_audios\Bnt_Kalleleng_114_P1_N7-D#5_S1.mp3,.mp3,44100,1.750204081632653,Kalaleng
input\full\Kalaleng_audios\Kalaleng_audios\Bnt_Kalleleng_114_P1_N8-F5_S1.mp3,.mp3,44100,0.966530612244898,Kalaleng
input\full\Kalaleng_audios\Kalaleng_audios\Bnt_Kalleleng_114_P1_N8-F5_S2.mp3,.mp3,44100,0.966530612244898,Kalaleng
input\full\Kalaleng_audios\Kalaleng_audios\Bnt_Kalleleng_114_P1_N9-F#5_S1.mp3,.mp3,44100,1.4106122448979592,Kalaleng
input\full\Kalaleng_audios\Kalaleng_audios\Bnt_Kalleleng_171_P1_N1-E4_S1.mp3,.mp3,44100,1.3844897959183673,Kalaleng
input\full\Kalaleng_audios\Kalaleng_audios\Bnt_Kalleleng_171_P1_N1-E4_S2.mp3,.mp3,44100,1.4106122448979592,Kalaleng
input\full\Kalaleng_audios\Kalaleng_audios\Bnt_Kalleleng_171_P1_N10-D5_S1.mp3,.mp3,44100,1.3322448979591837,Kalaleng
input\full\Kalaleng_audios\Kalaleng_audios\Bnt_Kalleleng_171_P1_N10-D5_S2.mp3,.mp3,44100,1.0710204081632653,Kalaleng
input\full\Kalaleng_audios\Kalaleng_audios\Bnt_Kalleleng_171_P1_N2-G#4_S1.mp3,.mp3,44100,1.3844897959183673,Kalaleng
input\full\Kalaleng_audios\Kalaleng_audios\Bnt_Kalleleng_171_P1_N2-G#4_S2.mp3,.mp3,44100,1.436734693877551,Kalaleng
input\full\Kalaleng_audios\Kalaleng_audios\Bnt_Kalleleng_171_P1_N3-A4_S1.mp3,.mp3,44100,1.28,Kalaleng
input\full\Kalaleng_audios\Kalaleng_audios\Bnt_Kalleleng_171_P1_N3-A4_S2.mp3,.mp3,44100,1.28,Kalaleng
input\full\Kalaleng_audios\Kalaleng_audios\Bnt_Kalleleng_171_P1_N4-B4_S1.mp3,.mp3,44100,1.2277551020408164,Kalaleng
input\full\Kalaleng_audios\Kalaleng_audios\Bnt_Kalleleng_171_P1_N4-B4_S2.mp3,.mp3,44100,1.2016326530612245,Kalaleng
input\full\Kalaleng_audios\Kalaleng_audios\Bnt_Kalleleng_171_P1_N5-C#5_S1.mp3,.mp3,44100,1.1493877551020408,Kalaleng
input\full\Kalaleng_audios\Kalaleng_audios\Bnt_Kalleleng_171_P1_N5-C#5_S2.mp3,.mp3,44100,1.0448979591836736,Kalaleng
input\full\Kalaleng_audios\Kalaleng_audios\Bnt_Kalleleng_171_P1_N5-D5_S1.mp3,.mp3,44100,1.1755102040816328,Kalaleng
input\full\Kalaleng_audios\Kalaleng_audios\Bnt_Kalleleng_171_P1_N6-E5_S1.mp3,.mp3,44100,1.436734693877551,Kalaleng
input\full\Kalaleng_audios\Kalaleng_audios\Bnt_Kalleleng_171_P1_N6-E5_S2.mp3,.mp3,44100,1.4889795918367348,Kalaleng
input\full\Kalaleng_audios\Kalaleng_audios\Bnt_Kalleleng_171_P1_N7-G5_S1.mp3,.mp3,44100,1.4628571428571429,Kalaleng
input\full\Kalaleng_audios\Kalaleng_audios\Bnt_Kalleleng_171_P1_N7-G5_S2.mp3,.mp3,44100,1.436734693877551,Kalaleng
input\full\Kalaleng_audios\Kalaleng_audios\Bnt_Kalleleng_171_P1_N8-A5_S1.mp3,.mp3,44100,1.619591836734694,Kalaleng
input\full\Kalaleng_audios\Kalaleng_audios\Bnt_Kalleleng_171_P1_N8-A5_S2.mp3,.mp3,44100,1.6979591836734693,Kalaleng
input\full\Kalaleng_audios\Kalaleng_audios\Bnt_Kalleleng_171_P1_N9-C6_S1.mp3,.mp3,44100,1.6457142857142857,Kalaleng
input\full\Kalaleng_audios\Kalaleng_audios\Bnt_Kalleleng_171_P1_N9-C6_S2.mp3,.mp3,44100,1.4106122448979592,Kalaleng
input\full\Kalaleng_audios\Kalaleng_audios\Bnt_Kalleleng_57_P1_N1-G4_S1.mp3,.mp3,44100,2.089795918367347,Kalaleng
input\full\Kalaleng_audios\Kalaleng_audios\Bnt_Kalleleng_57_P1_N10-D#5_S1.mp3,.mp3,44100,2.403265306122449,Kalaleng
input\full\Kalaleng_audios\Kalaleng_audios\Bnt_Kalleleng_57_P1_N2-A4_S1.mp3,.mp3,44100,1.5412244897959184,Kalaleng
input\full\Kalaleng_audios\Kalaleng_audios\Bnt_Kalleleng_57_P1_N3-B4_S1.mp3,.mp3,44100,1.6979591836734693,Kalaleng
input\full\Kalaleng_audios\Kalaleng_audios\Bnt_Kalleleng_57_P1_N4-C5_S1.mp3,.mp3,44100,1.6457142857142857,Kalaleng
input\full\Kalaleng_audios\Kalaleng_audios\Bnt_Kalleleng_57_P1_N5-D5_S1.mp3,.mp3,44100,1.7763265306122449,Kalaleng
input\full\Kalaleng_audios\Kalaleng_audios\Bnt_Kalleleng_57_P1_N6-G5_S1.mp3,.mp3,44100,2.0114285714285716,Kalaleng
input\full\Kalaleng_audios\Kalaleng_audios\Bnt_Kalleleng_57_P1_N7-A5_S1.mp3,.mp3,44100,1.619591836734694,Kalaleng
input\full\Kalaleng_audios\Kalaleng_audios\Bnt_Kalleleng_57_P1_N8-B5_S1.mp3,.mp3,44100,2.0375510204081633,Kalaleng
input\full\Kalaleng_audios\Kalaleng_audios\Bnt_Kalleleng_57_P1_N9-C#6_S1.mp3,.mp3,44100,1.7763265306122449,Kalaleng
input\full\Kalaleng (Sadanga Fieldwork)_audios\Kalaleng (Sadanga Fieldwork)_audios\SDNG_SNDG_Kalaleng_N10_S1.mp3,.mp3,44100,0.809795918367347,Kalaleng (Sadanga Fieldwork)
input\full\Kalaleng (Sadanga Fieldwork)_audios\Kalaleng (Sadanga Fieldwork)_audios\SDNG_SNDG_Kalaleng_N10_S2.mp3,.mp3,44100,0.6791836734693878,Kalaleng (Sadanga Fieldwork)
input\full\Kalaleng (Sadanga Fieldwork)_audios\Kalaleng (Sadanga Fieldwork)_audios\SDNG_SNDG_Kalaleng_N10_S3.mp3,.mp3,44100,0.7314285714285714,Kalaleng (Sadanga Fieldwork)
input\full\Kalaleng (Sadanga Fieldwork)_audios\Kalaleng (Sadanga Fieldwork)_audios\SDNG_SNDG_Kalaleng_N11_S1.mp3,.mp3,44100,0.8881632653061224,Kalaleng (Sadanga Fieldwork)
input\full\Kalaleng (Sadanga Fieldwork)_audios\Kalaleng (Sadanga Fieldwork)_audios\SDNG_SNDG_Kalaleng_N11_S2.mp3,.mp3,44100,1.123265306122449,Kalaleng (Sadanga Fieldwork)
input\full\Kalaleng (Sadanga Fieldwork)_audios\Kalaleng (Sadanga Fieldwork)_audios\SDNG_SNDG_Kalaleng_N11_S3.mp3,.mp3,44100,1.0710204081632653,Kalaleng (Sadanga Fieldwork)
input\full\Kalaleng (Sadanga Fieldwork)_audios\Kalaleng (Sadanga Fieldwork)_audios\SDNG_SNDG_Kalaleng_N12_S1.mp3,.mp3,44100,1.0448979591836736,Kalaleng (Sadanga Fieldwork)
input\full\Kalaleng (Sadanga Fieldwork)_audios\Kalaleng (Sadanga Fieldwork)_audios\SDNG_SNDG_Kalaleng_N12_S2.mp3,.mp3,44100,0.9926530612244898,Kalaleng (Sadanga Fieldwork)
input\full\Kalaleng (Sadanga Fieldwork)_audios\Kalaleng (Sadanga Fieldwork)_audios\SDNG_SNDG_Kalaleng_N12_S3.mp3,.mp3,44100,1.0448979591836736,Kalaleng (Sadanga Fieldwork)
input\full\Kalaleng (Sadanga Fieldwork)_audios\Kalaleng (Sadanga Fieldwork)_audios\SDNG_SNDG_Kalaleng_N13_S1.mp3,.mp3,44100,1.0448979591836736,Kalaleng (Sadanga Fieldwork)
input\full\Kalaleng (Sadanga Fieldwork)_audios\Kalaleng (Sadanga Fieldwork)_audios\SDNG_SNDG_Kalaleng_N13_S2.mp3,.mp3,44100,0.9926530612244898,Kalaleng (Sadanga Fieldwork)
input\full\Kalaleng (Sadanga Fieldwork)_audios\Kalaleng (Sadanga Fieldwork)_audios\SDNG_SNDG_Kalaleng_N13_S3.mp3,.mp3,44100,0.809795918367347,Kalaleng (Sadanga Fieldwork)
input\full\Kalaleng (Sadanga Fieldwork)_audios\Kalaleng (Sadanga Fieldwork)_audios\SDNG_SNDG_Kalaleng_N14_S1.mp3,.mp3,44100,1.0448979591836736,Kalaleng (Sadanga Fieldwork)
input\full\Kalaleng (Sadanga Fieldwork)_audios\Kalaleng (Sadanga Fieldwork)_audios\SDNG_SNDG_Kalaleng_N14_S2.mp3,.mp3,44100,1.253877551020408,Kalaleng (Sadanga Fieldwork)
input\full\Kalaleng (Sadanga Fieldwork)_audios\Kalaleng (Sadanga Fieldwork)_audios\SDNG_SNDG_Kalaleng_N14_S3.mp3,.mp3,44100,1.1493877551020408,Kalaleng (Sadanga Fieldwork)
input\full\Kalaleng (Sadanga Fieldwork)_audios\Kalaleng (Sadanga Fieldwork)_audios\SDNG_SNDG_Kalaleng_N16_S1.mp3,.mp3,44100,1.3583673469387756,Kalaleng (Sadanga Fieldwork)
input\full\Kalaleng (Sadanga Fieldwork)_audios\Kalaleng (Sadanga Fieldwork)_audios\SDNG_SNDG_Kalaleng_N16_S2.mp3,.mp3,44100,1.1493877551020408,Kalaleng (Sadanga Fieldwork)
input\full\Kalaleng (Sadanga Fieldwork)_audios\Kalaleng (Sadanga Fieldwork)_audios\SDNG_SNDG_Kalaleng_N16_S3.mp3,.mp3,44100,1.5151020408163265,Kalaleng (Sadanga Fieldwork)
input\full\Kalaleng (Sadanga Fieldwork)_audios\Kalaleng (Sadanga Fieldwork)_audios\SDNG_SNDG_Kalaleng_N17_S1.mp3,.mp3,44100,1.0971428571428572,Kalaleng (Sadanga Fieldwork)
input\full\Kalaleng (Sadanga Fieldwork)_audios\Kalaleng (Sadanga Fieldwork)_audios\SDNG_SNDG_Kalaleng_N17_S2.mp3,.mp3,44100,1.253877551020408,Kalaleng (Sadanga Fieldwork)
input\full\Kalaleng (Sadanga Fieldwork)_audios\Kalaleng (Sadanga Fieldwork)_audios\SDNG_SNDG_Kalaleng_N17_S3.mp3,.mp3,44100,1.3583673469387756,Kalaleng (Sadanga Fieldwork)
input\full\Kalaleng (Sadanga Fieldwork)_audios\Kalaleng (Sadanga Fieldwork)_audios\SDNG_SNDG_Kalaleng_N18_S1.mp3,.mp3,44100,1.2016326530612245,Kalaleng (Sadanga Fieldwork)
input\full\Kalaleng (Sadanga Fieldwork)_audios\Kalaleng (Sadanga Fieldwork)_audios\SDNG_SNDG_Kalaleng_N18_S2.mp3,.mp3,44100,1.1755102040816328,Kalaleng (Sadanga Fieldwork)
input\full\Kalaleng (Sadanga Fieldwork)_audios\Kalaleng (Sadanga Fieldwork)_audios\SDNG_SNDG_Kalaleng_N18_S3.mp3,.mp3,44100,1.3583673469387756,Kalaleng (Sadanga Fieldwork)
input\full\Kalaleng (Sadanga Fieldwork)_audios\Kalaleng (Sadanga Fieldwork)_audios\SDNG_SNDG_Kalaleng_N19_S1.mp3,.mp3,44100,1.1493877551020408,Kalaleng (Sadanga Fieldwork)
input\full\Kalaleng (Sadanga Fieldwork)_audios\Kalaleng (Sadanga Fieldwork)_audios\SDNG_SNDG_Kalaleng_N19_S2.mp3,.mp3,44100,1.2277551020408164,Kalaleng (Sadanga Fieldwork)
input\full\Kalaleng (Sadanga Fieldwork)_audios\Kalaleng (Sadanga Fieldwork)_audios\SDNG_SNDG_Kalaleng_N19_S3.mp3,.mp3,44100,1.933061224489796,Kalaleng (Sadanga Fieldwork)
input\full\Kalaleng (Sadanga Fieldwork)_audios\Kalaleng (Sadanga Fieldwork)_audios\SDNG_SNDG_Kalaleng_N1_S1.mp3,.mp3,44100,0.966530612244898,Kalaleng (Sadanga Fieldwork)
input\full\Kalaleng (Sadanga Fieldwork)_audios\Kalaleng (Sadanga Fieldwork)_audios\SDNG_SNDG_Kalaleng_N1_S2.mp3,.mp3,44100,0.9142857142857143,Kalaleng (Sadanga Fieldwork)
